09:13 24/11/2021,DVG,22.1,24.3,19.9,22.1,21.8,385
09:13 24/11/2021,PSI,20.5,22.5,18.5,22.0,20.5,377
09:13 24/11/2021,HBS,17.4,19.1,15.7,18.3,17.4,357
09:13 24/11/2021,BCC,25.5,28.0,23.0,26.4,25.4,307
09:13 24/11/2021,PVL,16.0,17.6,14.4,16.9,16.0,301
09:13 24/11/2021,THD,235.2,258.7,211.7,236.0,235.3,295
09:13 24/11/2021,BVS,43.3,47.6,39.0,44.8,43.3,294
09:10 24/11/2021,VMC,14.5,15.9,13.1,15.2,15.0,276
09:13 24/11/2021,CSC,127.0,139.7,114.3,135.0,129.0,258
09:13 24/11/2021,DTC,13.0,14.3,11.7,13.0,11.7,240
09:13 24/11/2021,VC7,24.5,26.9,22.1,26.3,23.1,227
09:13 24/11/2021,GKM,30.2,33.2,27.2,30.3,30.2,216
09:13 24/11/2021,LAS,23.5,25.8,21.2,23.7,23.5,214
09:13 24/11/2021,LDP,15.4,16.9,13.9,16.9,16.9,213
09:13 24/11/2021,ITQ,11.1,12.2,10.0,11.4,10.9,165
09:13 24/11/2021,TC6,13.6,14.9,12.3,14.3,14.0,164
09:13 24/11/2021,TAR,36.6,40.2,33.0,37.0,36.6,153
09:13 24/11/2021,NVB,29.8,32.7,26.9,30.1,30.0,148
09:13 24/11/2021,KVC,6.4,7.0,5.8,6.6,6.4,145
09:13 24/11/2021,BNA,46.0,50.6,41.4,46.1,45.2,139
09:13 24/11/2021,SDA,61.0,67.1,54.9,64.8,59.6,134
09:13 24/11/2021,FID,7.9,8.6,7.2,8.2,7.9,127
09:13 24/11/2021,DXP,23.6,25.9,21.3,24.2,23.6,127
09:13 24/11/2021,HOM,10.1,11.1,9.1,10.1,10.1,122
09:13 24/11/2021,C69,18.6,20.4,16.8,18.8,18.6,111
09:13 24/11/2021,WSS,16.1,17.7,14.5,17.1,16.2,99
09:13 24/11/2021,PLC,40.0,44.0,36.0,41.9,40.5,97
